Artikel-ID,Artikel,Text
art_327_a,Art. 327,"Mit Busse wird bestraft, wer vorsätzlich eines der folgenden Verzeichnisse nicht vorschriftsgemäss führt oder die damit verbundenen gesellschaftsrechtlichen Pflichten verletzt: a. bei einer Aktiengesellschaft: das Aktienbuch nach Artikel 686 Absätze 1–3 und 5 OR b. bei einer Gesellschaft mit beschränkter Haftung: das Anteilbuch nach Artikel 790 Absätze 1–3 und 5 OR oder das Verzeichnis der an Stammanteilen wirtschaftlich berechtigten Personen nach Artikel 790 c. bei einer Genossenschaft: das Verzeichnis der Genossenschafter nach Artikel 837 Absätze 1 und 2 OR; d. bei einer Investmentgesellschaft mit variablem Kapital (Art. 36 des Kollektivanlagengesetzes vom 23. Juni 2006"
art_327_b,Art. 327,Wer vorsätzlich die Pflichten von Vereinen nach den Artikeln 61
art_328,Art. 328,Kein Inhalt
art_329,Art. 329,"Wer unrechtmässig: in Anstalten oder andere Örtlichkeiten eindringt, zu denen der Zutritt von der Militärbehörde verboten ist, militärische Anstalten oder Gegenstände abbildet, oder solche Abbildungen vervielfältigt oder veröffentlicht, wird mit Busse bestraft. Versuch und Gehilfenschaft sind strafbar."
art_330,Art. 330,Kein Inhalt
art_331,Art. 331,"Wer unbefugt die Uniform des schweizerischen Heeres trägt, wird mit Busse bestraft."
art_332,Art. 332,Kein Inhalt
art_333,Art. 333,"Die allgemeinen Bestimmungen dieses Gesetzes finden auf Taten, die in andern Bundesgesetzen mit Strafe bedroht sind, insoweit Anwendung, als diese Bundesgesetze nicht selbst Bestimmungen aufstellen. In den anderen Bundesgesetzen werden ersetzt: a. Zuchthaus durch Freiheitsstrafe von mehr als einem Jahr; b. Gefängnis durch Freiheitsstrafe bis zu drei Jahren oder Geldstrafe; c. Gefängnis unter sechs Monaten durch Geldstrafe, wobei einem Monat Freiheitsstrafe 30 Tagessätze Geldstrafe zu höchstens 3000 Franken entsprechen. Wird Haft oder Busse oder Busse allein als Höchststrafe angedroht, so liegt eine Übertretung vor. Die Artikel 106 und 107 sind anwendbar. Vorbehalten bleibt Artikel 8 des Bundesgesetzes vom 22. März 1974 Vorbehalten sind die von Absatz 2 abweichenden Strafdauern und Artikel 41 sowie die von Artikel 106 abweichenden Bussenbeträge. Droht ein anderes Bundesgesetz für ein Verbrechen oder Vergehen Busse an, so ist Artikel 34 anwendbar. Von Artikel 34 abweichende Bemessungsregeln sind nicht anwendbar. Vorbehalten bleibt Artikel 8 des Bundesgesetzes vom 22. März 1974 über das Verwaltungsstrafrecht. Ist die Busse auf eine Summe unter 1 080 000 Franken begrenzt, so fällt diese Begrenzung dahin. Ist die angedrohte Busse auf eine Summe über 1 080 000 Franken begrenzt, so wird diese Begrenzung beibehalten. In diesem Fall ergibt der bisher angedrohte Bussenhöchstbetrag geteilt durch 3000 die Höchstzahl der Tagessätze. … Wird eine Tat mit Freiheitsstrafe oder Geldstrafe mit einer Mindestanzahl Tagessätzen bedroht, so gilt diese Untergrenze auch für die Mindestanzahl Tage Freiheitsstrafe. Die in andern Bundesgesetzen unter Strafe gestellten Übertretungen sind strafbar, auch wenn sie fahrlässig begangen werden, sofern nicht nach dem Sinne der Vorschrift nur die vorsätzliche Begehung mit Strafe bedroht ist."
art_334,Art. 334,"Wird in Bundesvorschriften auf Bestimmungen verwiesen, die durch dieses Gesetz geändert oder aufgehoben werden, so sind diese Verweisungen auf die entsprechenden Bestimmungen dieses Gesetzes zu beziehen."
art_335,Art. 335,"Den Kantonen bleibt die Gesetzgebung über das Übertretungsstrafrecht insoweit vorbehalten, als es nicht Gegenstand der Bundesgesetzgebung ist. Die Kantone sind befugt, die Widerhandlungen gegen das kantonale Verwaltungs- und Prozessrecht mit Sanktionen zu bedrohen."
art_336_338,Art. 336–338,Kein Inhalt
art_339_348,Art. 339–348,Kein Inhalt
art_349,Art. 349,Kein Inhalt
art_349_a,Art. 349,"Die zuständigen Bundesbehörden dürfen Personendaten nur bekannt geben, wenn dafür eine Rechtsgrundlage im Sinne von Artikel 36 Absatz 1 des Datenschutzgesetzes vom 25. September 2020 a. die Bekanntgabe von Personendaten notwendig ist, um das Leben oder die körperliche Unversehrtheit der betroffenen Person oder eines Dritten zu schützen; b. die betroffene Person ihre Personendaten allgemein zugänglich gemacht und die Bekanntgabe nicht ausdrücklich untersagt hat."
art_349_b,Art. 349,"Für die Bekanntgabe von Personendaten an die zuständigen Behörden von Staaten, die mit der Schweiz über eines der Schengen-Assoziierungsabkommen verbunden sind (Schengen-Staaten), dürfen nicht strengere Datenschutzregeln gelten als für die Bekanntgabe von Personendaten an schweizerische Strafbehörden. Spezialgesetze, die strengere Datenschutzregeln für die Bekanntgabe von Personendaten an die zuständigen ausländischen Behörden vorsehen, finden auf die Bekanntgabe an die zuständigen Behörden der Schengen-Staaten keine Anwendung."
art_349_c,Art. 349,"Personendaten dürfen der zuständigen Behörde eines Staates, der nicht über eines der Schengen-Assoziierungsabkommen mit der Schweiz verbunden ist (Drittstaat), oder einem internationalen Organ nicht bekannt gegeben werden, wenn dadurch die Persönlichkeit der betroffenen Person schwerwiegend gefährdet würde, namentlich weil ein angemessener Schutz fehlt. Ein angemessener Schutz wird gewährleistet durch: a. die Gesetzgebung des Drittstaates, sofern die Europäische Union dies in einem Beschluss festgehalten hat; b. einen völkerrechtlichen Vertrag; c. spezifische Garantien. Handelt es sich bei der bekanntgebenden Behörde um eine Bundesbehörde, so informiert sie den Eidgenössischen Datenschutz- und Öffentlichkeitsbeauftragten (EDÖB) über die Kategorien von Bekanntgaben von Personendaten, die auf der Grundlage spezifischer Garantien nach Absatz 2 Buchstabe c erfolgen. Jede Bekanntgabe wird dokumentiert. In Abweichung von Absatz 1 können Personendaten der zuständigen Behörde eines Drittstaates oder einem internationalen Organ bekannt gegeben werden, wenn die Bekanntgabe im Einzelfall notwendig ist: a. zum Schutz des Lebens oder der körperlichen Unversehrtheit der betroffenen Person oder eines Dritten; b. zur Abwehr einer unmittelbar drohenden ernsthaften Gefahr für die öffentliche Sicherheit eines Schengen-Staates oder eines Drittstaates; c. zur Verhütung, Feststellung oder Verfolgung einer Straftat, sofern der Bekanntgabe keine überwiegenden schutzwürdigen Interessen der betroffenen Person entgegenstehen; d. zur Ausübung oder Durchsetzung von Rechtsansprüchen gegenüber einer für die Verhütung, Feststellung oder Verfolgung einer Straftat zuständigen Behörde, sofern der Bekanntgabe keine überwiegenden schutzwürdigen Interessen der betroffenen Person entgegenstehen. Handelt es sich bei der bekanntgebenden Behörde um eine Bundesbehörde, so informiert sie den EDÖB"
art_349_d,Art. 349,"Personendaten, die von einem Schengen-Staat übermittelt oder zur Verfügung gestellt wurden, können der zuständigen Behörde eines Drittstaates oder einem internationalen Organ nur bekannt gegeben werden, wenn: a. die Bekanntgabe zur Verhütung, Feststellung oder Verfolgung einer Straftat erforderlich ist; b. der Schengen-Staat, der die Personendaten übermittelt oder zur Verfügung gestellt hat, der Bekanntgabe vorgängig zugestimmt hat; und c. die Voraussetzungen nach Artikel 349 Abweichend von Absatz 1 Buchstabe b dürfen Personendaten im Einzelfall bekannt gegeben werden, wenn: a. die vorgängige Zustimmung des Schengen-Staates nicht rechtzeitig eingeholt werden kann; und b. die Bekanntgabe zur Abwehr einer unmittelbar drohenden ernsthaften Gefahr für die öffentliche Sicherheit eines Schengen-Staates oder eines Drittstaates oder zur Wahrung der wesentlichen Interessen eines Schengen-Staates unerlässlich ist. Der Schengen-Staat wird unverzüglich über die Bekanntgabe nach Absatz 2 informiert."
art_349_e,Art. 349,"Ist es, namentlich in Notfällen, nicht möglich, der zuständigen Behörde eines Drittstaates Personendaten auf dem üblichen Weg der polizeilichen Zusammenarbeit bekannt zu geben, so kann die zuständige Behörde sie ausnahmsweise einem in diesem Staat niedergelassenen Empfänger bekannt geben, sofern die folgenden Voraussetzungen erfüllt sind: a. Die Bekanntgabe ist unentbehrlich zur Erfüllung einer gesetzlichen Aufgabe der Behörde, welche die Daten bekannt gibt. b. Der Bekanntgabe stehen keine überwiegenden schutzwürdigen Interessen der betroffenen Person entgegen. Die zuständige Behörde weist den Empfänger der Personendaten bei der Bekanntgabe darauf hin, dass er die Daten nur für die von der Behörde festgelegten Zwecke verwenden darf. Sie benachrichtigt die zuständige Behörde des Drittstaates unverzüglich über jede Bekanntgabe von Personendaten, sofern sie dies als zweckmässig erachtet. Handelt es sich bei der zuständigen Behörde um eine Bundesbehörde, so informiert sie den EDÖB unverzüglich über jede Bekanntgabe nach Absatz 1. Sie dokumentiert jede Bekanntgabe von Personendaten. Der Bundesrat regelt die Einzelheiten."
art_349_f,Art. 349,"Die zuständige Behörde berichtigt unrichtige Personendaten unverzüglich. Sie benachrichtigt die Behörde, die ihr diese Daten übermittelt oder zur Verfügung gestellt hat oder der sie diese bekannt gegeben hat, unverzüglich über die Berichtigung. Sie informiert den Empfänger über die Aktualität und die Zuverlässigkeit der von ihr bekannt gegebenen Personendaten. Sie gibt dem Empfänger ausserdem alle weiteren Informationen bekannt, anhand deren so weit wie möglich unterschieden werden kann: a. zwischen den verschiedenen Kategorien betroffener Personen; b. zwischen auf Tatsachen und auf persönlichen Einschätzungen beruhenden Personendaten. Die Pflicht zur Information des Empfängers entfällt, wenn die Informationen nach den Absätzen 3 und 4 aus den Personendaten selbst oder aus den Umständen ersichtlich sind."
art_349_g,Art. 349," a. ihr Recht auf Information über den Austausch von Daten über sie eingeschränkt oder aufgeschoben wird (Art. 19 und 20 DSG b. ihr Auskunftsrecht verweigert, eingeschränkt oder aufgeschoben wird (Art. 25 und 26 DSG); oder c. ihr Recht, die Berichtigung, die Vernichtung oder die Löschung von Daten über sie zu verlangen, teilweise oder ganz verweigert wird (Art. 41 Abs. 2 Bst. a DSG). Der Prüfung unterzogen werden kann ausschliesslich eine Bundesbehörde, die der Aufsicht des EDÖB untersteht. Der EDÖB führt die Prüfung durch; er teilt der betroffenen Person mit, dass entweder keine Daten über sie unrechtmässig bearbeitet werden oder dass er im Falle von Fehlern bei der Bearbeitung der Personendaten eine Untersuchung nach Artikel 49 DSG eröffnet hat. Stellt der EDÖB Fehler bei der Datenbearbeitung fest, so ordnet er an, dass die zuständige Bundesbehörde diese behebt. Die Mitteilung nach Absatz 3 lautet stets gleich und wird nicht begründet. Sie kann nicht angefochten werden."
art_349_h,Art. 349,"Macht die betroffene Person glaubhaft, dass ein Austausch von Personendaten über sie gegen die Vorschriften zum Schutz von Personendaten verstossen könnte, kann sie vom EDÖB die Eröffnung einer Untersuchung nach Artikel 49 DSG Eine Untersuchung kann ausschliesslich gegen eine Bundesbehörde eröffnet werden, die der Aufsicht des EDÖB untersteht. Partei sind die betroffene Person und die Bundesbehörde, gegen die eine Untersuchung eröffnet wurde. Ferner gelten die Artikel 50 und 51 DSG."
art_350,Art. 350,Das Bundesamt für Polizei nimmt die Aufgaben eines Nationalen Zentralbüros im Sinne der Statuten der Internationalen Kriminalpolizeilichen Organisation (INTERPOL) wahr. Es ist zuständig für die Informationsvermittlung zwischen den Strafverfolgungsbehörden von Bund und Kantonen einerseits sowie den Nationalen Zentralbüros anderer Staaten und dem Generalsekretariat von INTERPOL andererseits.
art_351,Art. 351,"Das Bundesamt für Polizei vermittelt kriminalpolizeiliche Informationen zur Verfolgung von Straftaten und zur Vollstreckung von Strafen und Massnahmen. Es kann kriminalpolizeiliche Informationen zur Verhütung von Straftaten übermitteln, wenn auf Grund konkreter Umstände mit der grossen Wahrscheinlichkeit eines Verbrechens oder Vergehens zu rechnen ist. Es kann Informationen zur Suche nach Vermissten und zur Identifizierung von Unbekannten vermitteln. Zur Verhinderung und Aufklärung von Straftaten kann das Bundesamt für Polizei von Privaten Informationen entgegennehmen und Private orientieren, wenn dies im Interesse der betroffenen Personen ist und deren Zustimmung vorliegt oder nach den Umständen vorausgesetzt werden kann."
art_352,Art. 352,"Der Austausch kriminalpolizeilicher Informationen richtet sich nach den Grundsätzen des Rechtshilfegesetzes vom 20. März 1981 Für den Austausch von Informationen zur Suche nach Vermissten, zur Identifizierung von Unbekannten und zu administrativen Zwecken gilt das DSG Das Bundesamt für Polizei kann den Zentralbüros anderer Staaten Informationen direkt vermitteln, wenn der Empfängerstaat den datenschutzrechtlichen Vorschriften von INTERPOL untersteht."
art_353,Art. 353,Der Bund kann Finanzhilfen und Abgeltungen an INTERPOL ausrichten.
art_354,Art. 354,"Das zuständige Departement registriert und speichert die biometrischen erkennungsdienstlichen Daten, die von Behörden der Kantone, des Bundes und des Auslandes im Rahmen der Strafverfolgung oder der Erfüllung anderer gesetzlicher Aufgaben erhoben und ihm übermittelt worden sind. Diese Daten können zur Identifizierung einer gesuchten oder unbekannten Person untereinander abgeglichen werden. Folgende Behörden können Daten nach Absatz 1 vergleichen und bearbeiten: a. das Bundesamt für Polizei; b. das Staatssekretariat für Migration (SEM); c. das Bundesamt für Justiz; d. das Bundesamt für Zoll und Grenzsicherheit e. die für die Erteilung von Visa zuständigen schweizerischen Vertretungen im Ausland; f. der Nachrichtendienst des Bundes; g. die Polizeibehörden der Kantone; h. die kantonalen Migrationsbehörden. Die Personendaten, die sich auf Daten nach Absatz 1 beziehen, werden in getrennten Informationssystemen bearbeitet; dabei gelten die Bestimmungen des Bundesgesetzes vom 13. Juni 2008 Die Daten dürfen verwendet werden: a. bis zum Ablauf der Fristen für die Löschung von DNA-Profilen nach den Artikeln 16–19 des DNA-Profil-Gesetzes vom 20. Juni 2003 b. bei einer Verurteilung wegen einer Übertretung: für eine Dauer von fünf Jahren ab dem Datum des Urteils, sofern dieses in Rechtskraft erwachsen ist. Der Bundesrat regelt die Einzelheiten, insbesondere die Aufbewahrungsdauer der Daten, die ausserhalb von Strafverfahren erfasst worden sind, das Löschverfahren und die Zusammenarbeit mit den Kantonen. Er regelt die Übermittlung der erkennungsdienstlichen Daten durch die zuständigen Bundesbehörden und die Kantone. Das SEM oder das Bundesamt für Polizei (fedpol) können die Daten zwecks Ausschreibungen im Schengener Informationssystem (SIS) in einem automatisierten Verfahren in den nationalen Teil des Schengener Informationssystems (N-SIS) und das SIS überführen."
art_355,Art. 355,Kein Inhalt
art_355_a,Art. 355,"Das fedpol und der Nachrichtendienst des Bundes (NDB) können dem Europäischen Polizeiamt (Europol) Personendaten, einschliesslich besonders schützenswerter Personendaten, weitergeben. Für d  Der Austausch von Personendaten mit Europol wird dem Austausch mit einer zuständigen Behörde eines Schengen-Staates gleichgesetzt (Art. 349"
art_355_b,Art. 355,"Der Bundesrat wird ermächtigt, mit Europol im Rahmen von Artikel 3 Absatz 3 des Abkommens vom 24. September 2004"
art_355_c,Art. 355,Die Polizeiorgane des Bundes und der Kantone vollziehen die Bestimmungen der Schengen-Assoziierungsabkommen
art_355_d,Art. 355,Kein Inhalt
art_355_e,Art. 355,"Das fedpol führt die zentrale Stelle für den Austausch von Zusatzinformationen mit den Schengen Staaten (SIRENE-Büro). Das SIRENE-Büro ist Anlauf-, Koordinations- und Konsultationsstelle für den Informationsaustausch im Zusammenhang mit den Ausschreibungen im SIS. Es überprüft die formelle Zulässigkeit der in- und ausländischen Ausschreibungen im SIS."
art_355_f_355_g,Art. 355,Kein Inhalt
art_356_361,Art. 356–361,Kein Inhalt
art_362,Art. 362,"Stellt eine Untersuchungsbehörde fest, dass pornografische Gegenstände (Art. 197 Abs. 4) in einem fremden Staate hergestellt oder von dort aus eingeführt worden sind, so informiert sie sofort die zur Bekämpfung der Pornografie eingesetzte Zentralstelle des Bundes."
art_363,Art. 363,Kein Inhalt
art_364,Art. 364,Kein Inhalt
art_365_369,Art. 365,Kein Inhalt
art_369_a,Art. 369,Kein Inhalt
art_370_371,Art. 370,Kein Inhalt
